TravelDate,DayOfWeek,TubeJourneyCount,BusJourneyCount,SourceFile,CalculatedDayOfWeek,Year,Month,MonthName,Quarter,DayOfMonth,WeekOfYear,IsWeekend,TotalJourneyCount
2019-08-28,Wednesday,3928000,5247000,Journeys_2019.csv,Wednesday,2019,8,August,3,28,35,0,9175000
2019-08-29,Thursday,3999000,5322000,Journeys_2019.csv,Thursday,2019,8,August,3,29,35,0,9321000
2019-08-30,Friday,3939000,5474000,Journeys_2019.csv,Friday,2019,8,August,3,30,35,0,9413000
2019-08-31,Saturday,2819000,4489000,Journeys_2019.csv,Saturday,2019,8,August,3,31,35,1,7308000
2019-09-01,Sunday,1995000,3396000,Journeys_2019.csv,Sunday,2019,9,September,3,1,35,1,5391000
2019-09-02,Monday,3701000,5420000,Journeys_2019.csv,Monday,2019,9,September,3,2,36,0,9121000
2019-09-03,Tuesday,3941000,5616000,Journeys_2019.csv,Tuesday,2019,9,September,3,3,36,0,9557000
2019-09-04,Wednesday,3909000,6036000,Journeys_2019.csv,Wednesday,2019,9,September,3,4,36,0,9945000
2019-09-05,Thursday,4147000,6053000,Journeys_2019.csv,Thursday,2019,9,September,3,5,36,0,10200000
2019-09-06,Friday,4080000,6109000,Journeys_2019.csv,Friday,2019,9,September,3,6,36,0,10189000
2019-09-07,Saturday,2938000,4624000,Journeys_2019.csv,Saturday,2019,9,September,3,7,36,1,7562000
2019-09-08,Sunday,2029000,3450000,Journeys_2019.csv,Sunday,2019,9,September,3,8,36,1,5479000
2019-09-09,Monday,3898000,5966000,Journeys_2019.csv,Monday,2019,9,September,3,9,37,0,9864000
2019-09-10,Tuesday,4190000,6179000,Journeys_2019.csv,Tuesday,2019,9,September,3,10,37,0,10369000
2019-09-11,Wednesday,4254000,6180000,Journeys_2019.csv,Wednesday,2019,9,September,3,11,37,0,10434000
2019-09-12,Thursday,4347000,6255000,Journeys_2019.csv,Thursday,2019,9,September,3,12,37,0,10602000
2019-09-13,Friday,4307000,6376000,Journeys_2019.csv,Friday,2019,9,September,3,13,37,0,10683000
2019-09-14,Saturday,3174000,4803000,Journeys_2019.csv,Saturday,2019,9,September,3,14,37,1,7977000
2019-09-15,Sunday,2231000,3524000,Journeys_2019.csv,Sunday,2019,9,September,3,15,37,1,5755000
2019-09-16,Monday,4076000,6113000,Journeys_2019.csv,Monday,2019,9,September,3,16,38,0,10189000
2019-09-17,Tuesday,4380000,6315000,Journeys_2019.csv,Tuesday,2019,9,September,3,17,38,0,10695000
2019-09-18,Wednesday,4402000,6303000,Journeys_2019.csv,Wednesday,2019,9,September,3,18,38,0,10705000
2019-09-19,Thursday,4466000,6307000,Journeys_2019.csv,Thursday,2019,9,September,3,19,38,0,10773000
2019-09-20,Friday,4455000,6387000,Journeys_2019.csv,Friday,2019,9,September,3,20,38,0,10842000
2019-09-21,Saturday,3126000,4856000,Journeys_2019.csv,Saturday,2019,9,September,3,21,38,1,7982000
2019-09-22,Sunday,2202000,3323000,Journeys_2019.csv,Sunday,2019,9,September,3,22,38,1,5525000
2019-09-23,Monday,4126000,6171000,Journeys_2019.csv,Monday,2019,9,September,3,23,39,0,10297000
2019-09-24,Tuesday,4360000,6145000,Journeys_2019.csv,Tuesday,2019,9,September,3,24,39,0,10505000
2019-09-25,Wednesday,4458000,6303000,Journeys_2019.csv,Wednesday,2019,9,September,3,25,39,0,10761000
2019-09-26,Thursday,4551000,6331000,Journeys_2019.csv,Thursday,2019,9,September,3,26,39,0,10882000
2019-09-27,Friday,4518000,6404000,Journeys_2019.csv,Friday,2019,9,September,3,27,39,0,10922000
2019-09-28,Saturday,3255000,4817000,Journeys_2019.csv,Saturday,2019,9,September,3,28,39,1,8072000
2019-09-29,Sunday,2121000,3303000,Journeys_2019.csv,Sunday,2019,9,September,3,29,39,1,5424000
2019-09-30,Monday,4124000,6250000,Journeys_2019.csv,Monday,2019,9,September,3,30,40,0,10374000
2019-10-01,Tuesday,4394000,6189000,Journeys_2019.csv,Tuesday,2019,10,October,4,1,40,0,10583000
2019-10-02,Wednesday,4564000,6381000,Journeys_2019.csv,Wednesday,2019,10,October,4,2,40,0,10945000
2019-10-03,Thursday,4703000,6341000,Journeys_2019.csv,Thursday,2019,10,October,4,3,40,0,11044000
2019-10-04,Friday,4633000,6378000,Journeys_2019.csv,Friday,2019,10,October,4,4,40,0,11011000
2019-10-05,Saturday,3336000,4889000,Journeys_2019.csv,Saturday,2019,10,October,4,5,40,1,8225000
2019-10-06,Sunday,2287000,3449000,Journeys_2019.csv,Sunday,2019,10,October,4,6,40,1,5736000
2019-10-07,Monday,4367000,6098000,Journeys_2019.csv,Monday,2019,10,October,4,7,41,0,10465000
2019-10-08,Tuesday,4535000,6178000,Journeys_2019.csv,Tuesday,2019,10,October,4,8,41,0,10713000
2019-10-09,Wednesday,4574000,6200000,Journeys_2019.csv,Wednesday,2019,10,October,4,9,41,0,10774000
2019-10-10,Thursday,4723000,6252000,Journeys_2019.csv,Thursday,2019,10,October,4,10,41,0,10975000
2019-10-11,Friday,4670000,6174000,Journeys_2019.csv,Friday,2019,10,October,4,11,41,0,10844000
2019-10-12,Saturday,3196000,4655000,Journeys_2019.csv,Saturday,2019,10,October,4,12,41,1,7851000
2019-10-13,Sunday,2255000,3363000,Journeys_2019.csv,Sunday,2019,10,October,4,13,41,1,5618000
2019-10-14,Monday,4337000,5987000,Journeys_2019.csv,Monday,2019,10,October,4,14,42,0,10324000
2019-10-15,Tuesday,4526000,6275000,Journeys_2019.csv,Tuesday,2019,10,October,4,15,42,0,10801000
2019-10-16,Wednesday,4594000,6225000,Journeys_2019.csv,Wednesday,2019,10,October,4,16,42,0,10819000
2019-10-17,Thursday,4617000,6192000,Journeys_2019.csv,Thursday,2019,10,October,4,17,42,0,10809000
2019-10-18,Friday,4533000,6242000,Journeys_2019.csv,Friday,2019,10,October,4,18,42,0,10775000
2019-10-19,Saturday,3400000,4680000,Journeys_2019.csv,Saturday,2019,10,October,4,19,42,1,8080000
2019-10-20,Sunday,2232000,3384000,Journeys_2019.csv,Sunday,2019,10,October,4,20,42,1,5616000
2019-10-21,Monday,4157000,5211000,Journeys_2019.csv,Monday,2019,10,October,4,21,43,0,9368000
2019-10-22,Tuesday,4393000,5481000,Journeys_2019.csv,Tuesday,2019,10,October,4,22,43,0,9874000
2019-10-23,Wednesday,4420000,5392000,Journeys_2019.csv,Wednesday,2019,10,October,4,23,43,0,9812000
2019-10-24,Thursday,4485000,5193000,Journeys_2019.csv,Thursday,2019,10,October,4,24,43,0,9678000
2019-10-25,Friday,4492000,5563000,Journeys_2019.csv,Friday,2019,10,October,4,25,43,0,10055000
2019-10-26,Saturday,3192000,4488000,Journeys_2019.csv,Saturday,2019,10,October,4,26,43,1,7680000
2019-10-27,Sunday,2459000,3514000,Journeys_2019.csv,Sunday,2019,10,October,4,27,43,1,5973000
2019-10-28,Monday,4305000,5860000,Journeys_2019.csv,Monday,2019,10,October,4,28,44,0,10165000
2019-10-29,Tuesday,4534000,6064000,Journeys_2019.csv,Tuesday,2019,10,October,4,29,44,0,10598000
2019-10-30,Wednesday,4651000,6132000,Journeys_2019.csv,Wednesday,2019,10,October,4,30,44,0,10783000
2019-10-31,Thursday,4637000,6258000,Journeys_2019.csv,Thursday,2019,10,October,4,31,44,0,10895000
2019-11-01,Friday,4647000,6159000,Journeys_2019.csv,Friday,2019,11,November,4,1,44,0,10806000
2019-11-02,Saturday,3122000,4523000,Journeys_2019.csv,Saturday,2019,11,November,4,2,44,1,7645000
2019-11-03,Sunday,2242000,3432000,Journeys_2019.csv,Sunday,2019,11,November,4,3,44,1,5674000
2019-11-04,Monday,4180000,6060000,Journeys_2019.csv,Monday,2019,11,November,4,4,45,0,10240000
2019-11-05,Tuesday,4410000,6205000,Journeys_2019.csv,Tuesday,2019,11,November,4,5,45,0,10615000
2019-11-06,Wednesday,4482000,6207000,Journeys_2019.csv,Wednesday,2019,11,November,4,6,45,0,10689000
2019-11-07,Thursday,4583000,6214000,Journeys_2019.csv,Thursday,2019,11,November,4,7,45,0,10797000
2019-11-08,Friday,4538000,6262000,Journeys_2019.csv,Friday,2019,11,November,4,8,45,0,10800000
2019-11-09,Saturday,3377000,4507000,Journeys_2019.csv,Saturday,2019,11,November,4,9,45,1,7884000
2019-11-10,Sunday,2313000,3388000,Journeys_2019.csv,Sunday,2019,11,November,4,10,45,1,5701000
2019-11-11,Monday,4247000,6043000,Journeys_2019.csv,Monday,2019,11,November,4,11,46,0,10290000
2019-11-12,Tuesday,4487000,6128000,Journeys_2019.csv,Tuesday,2019,11,November,4,12,46,0,10615000
2019-11-13,Wednesday,4543000,6258000,Journeys_2019.csv,Wednesday,2019,11,November,4,13,46,0,10801000
2019-11-14,Thursday,4756000,6242000,Journeys_2019.csv,Thursday,2019,11,November,4,14,46,0,10998000
2019-11-15,Friday,4632000,6227000,Journeys_2019.csv,Friday,2019,11,November,4,15,46,0,10859000
2019-11-16,Saturday,3181000,4748000,Journeys_2019.csv,Saturday,2019,11,November,4,16,46,1,7929000
2019-11-17,Sunday,2164000,3431000,Journeys_2019.csv,Sunday,2019,11,November,4,17,46,1,5595000
2019-11-18,Monday,4198000,6031000,Journeys_2019.csv,Monday,2019,11,November,4,18,47,0,10229000
2019-11-19,Tuesday,4453000,6125000,Journeys_2019.csv,Tuesday,2019,11,November,4,19,47,0,10578000
2019-11-20,Wednesday,4556000,6196000,Journeys_2019.csv,Wednesday,2019,11,November,4,20,47,0,10752000
2019-11-21,Thursday,4691000,6144000,Journeys_2019.csv,Thursday,2019,11,November,4,21,47,0,10835000
2019-11-22,Friday,4719000,6250000,Journeys_2019.csv,Friday,2019,11,November,4,22,47,0,10969000
2019-11-23,Saturday,3560000,4653000,Journeys_2019.csv,Saturday,2019,11,November,4,23,47,1,8213000
2019-11-24,Sunday,2378000,3363000,Journeys_2019.csv,Sunday,2019,11,November,4,24,47,1,5741000
2019-11-25,Monday,4301000,6024000,Journeys_2019.csv,Monday,2019,11,November,4,25,48,0,10325000
2019-11-26,Tuesday,4584000,6167000,Journeys_2019.csv,Tuesday,2019,11,November,4,26,48,0,10751000
2019-11-27,Wednesday,4680000,6186000,Journeys_2019.csv,Wednesday,2019,11,November,4,27,48,0,10866000
2019-11-28,Thursday,4855000,6241000,Journeys_2019.csv,Thursday,2019,11,November,4,28,48,0,11096000
2019-11-29,Friday,4952000,6453000,Journeys_2019.csv,Friday,2019,11,November,4,29,48,0,11405000
2019-11-30,Saturday,3626000,4820000,Journeys_2019.csv,Saturday,2019,11,November,4,30,48,1,8446000
2019-12-01,Sunday,2439000,3452000,Journeys_2019.csv,Sunday,2019,12,December,4,1,48,1,5891000
2019-12-02,Monday,4357000,6100000,Journeys_2019.csv,Monday,2019,12,December,4,2,49,0,10457000
2019-12-03,Tuesday,4631000,6162000,Journeys_2019.csv,Tuesday,2019,12,December,4,3,49,0,10793000
2019-12-04,Wednesday,4745000,6193000,Journeys_2019.csv,Wednesday,2019,12,December,4,4,49,0,10938000
2019-12-05,Thursday,4906000,6237000,Journeys_2019.csv,Thursday,2019,12,December,4,5,49,0,11143000
2019-12-06,Friday,4865000,6251000,Journeys_2019.csv,Friday,2019,12,December,4,6,49,0,11116000
2019-12-07,Saturday,3679000,4818000,Journeys_2019.csv,Saturday,2019,12,December,4,7,49,1,8497000
2019-12-08,Sunday,2483000,3421000,Journeys_2019.csv,Sunday,2019,12,December,4,8,49,1,5904000
2019-12-09,Monday,4448000,6099000,Journeys_2019.csv,Monday,2019,12,December,4,9,50,0,10547000
2019-12-10,Tuesday,4644000,6074000,Journeys_2019.csv,Tuesday,2019,12,December,4,10,50,0,10718000
2019-12-11,Wednesday,4700000,6230000,Journeys_2019.csv,Wednesday,2019,12,December,4,11,50,0,10930000
2019-12-12,Thursday,4697000,6110000,Journeys_2019.csv,Thursday,2019,12,December,4,12,50,0,10807000
2019-12-13,Friday,4748000,6290000,Journeys_2019.csv,Friday,2019,12,December,4,13,50,0,11038000
2019-12-14,Saturday,3565000,4686000,Journeys_2019.csv,Saturday,2019,12,December,4,14,50,1,8251000
2019-12-15,Sunday,2497000,3425000,Journeys_2019.csv,Sunday,2019,12,December,4,15,50,1,5922000
2019-12-16,Monday,4274000,5968000,Journeys_2019.csv,Monday,2019,12,December,4,16,51,0,10242000
2019-12-17,Tuesday,4447000,6017000,Journeys_2019.csv,Tuesday,2019,12,December,4,17,51,0,10464000
2019-12-18,Wednesday,4506000,6153000,Journeys_2019.csv,Wednesday,2019,12,December,4,18,51,0,10659000
2019-12-19,Thursday,4386000,5942000,Journeys_2019.csv,Thursday,2019,12,December,4,19,51,0,10328000
2019-12-20,Friday,4262000,5788000,Journeys_2019.csv,Friday,2019,12,December,4,20,51,0,10050000
2019-12-21,Saturday,2979000,4448000,Journeys_2019.csv,Saturday,2019,12,December,4,21,51,1,7427000
2019-12-22,Sunday,2249000,3400000,Journeys_2019.csv,Sunday,2019,12,December,4,22,51,1,5649000
2019-12-23,Monday,3274000,5062000,Journeys_2019.csv,Monday,2019,12,December,4,23,52,0,8336000
2019-12-24,Tuesday,2202000,4221000,Journeys_2019.csv,Tuesday,2019,12,December,4,24,52,0,6423000
2019-12-25,Wednesday,0,1000,Journeys_2019.csv,Wednesday,2019,12,December,4,25,52,0,1000
2019-12-26,Thursday,1395000,2605000,Journeys_2019.csv,Thursday,2019,12,December,4,26,52,0,4000000
2019-12-27,Friday,2646000,3963000,Journeys_2019.csv,Friday,2019,12,December,4,27,52,0,6609000
2019-12-28,Saturday,2667000,3733000,Journeys_2019.csv,Saturday,2019,12,December,4,28,52,1,6400000
2019-12-29,Sunday,2180000,3157000,Journeys_2019.csv,Sunday,2019,12,December,4,29,52,1,5337000
2019-12-30,Monday,3109000,4459000,Journeys_2019.csv,Monday,2019,12,December,4,30,1,0,7568000
2019-12-31,Tuesday,2973000,4212000,Journeys_2019.csv,Tuesday,2019,12,December,4,31,1,0,7185000
2020-01-01,Wednesday,1831000,2191000,Journeys_2020.csv,Wednesday,2020,1,January,1,1,1,0,4022000
2020-01-02,Thursday,3245000,4356000,Journeys_2020.csv,Thursday,2020,1,January,1,2,1,0,7601000
2020-01-03,Friday,3395000,4680000,Journeys_2020.csv,Friday,2020,1,January,1,3,1,0,8075000
2020-01-04,Saturday,2489000,4104000,Journeys_2020.csv,Saturday,2020,1,January,1,4,1,1,6593000
2020-01-05,Sunday,1702000,2973000,Journeys_2020.csv,Sunday,2020,1,January,1,5,1,1,4675000
2020-01-06,Monday,3663000,5365000,Journeys_2020.csv,Monday,2020,1,January,1,6,2,0,9028000
2020-01-07,Tuesday,3837000,5708000,Journeys_2020.csv,Tuesday,2020,1,January,1,7,2,0,9545000
2020-01-08,Wednesday,3953000,5801000,Journeys_2020.csv,Wednesday,2020,1,January,1,8,2,0,9754000
2020-01-09,Thursday,4087000,5823000,Journeys_2020.csv,Thursday,2020,1,January,1,9,2,0,9910000
2020-01-10,Friday,4115000,6042000,Journeys_2020.csv,Friday,2020,1,January,1,10,2,0,10157000
2020-01-11,Saturday,2750000,4433000,Journeys_2020.csv,Saturday,2020,1,January,1,11,2,1,7183000
2020-01-12,Sunday,1810000,3172000,Journeys_2020.csv,Sunday,2020,1,January,1,12,2,1,4982000
2020-01-13,Monday,4026000,5898000,Journeys_2020.csv,Monday,2020,1,January,1,13,3,0,9924000
2020-01-14,Tuesday,4265000,5946000,Journeys_2020.csv,Tuesday,2020,1,January,1,14,3,0,10211000
2020-01-15,Wednesday,4324000,6023000,Journeys_2020.csv,Wednesday,2020,1,January,1,15,3,0,10347000
2020-01-16,Thursday,4375000,6051000,Journeys_2020.csv,Thursday,2020,1,January,1,16,3,0,10426000
2020-01-17,Friday,4384000,6135000,Journeys_2020.csv,Friday,2020,1,January,1,17,3,0,10519000
2020-01-18,Saturday,3191000,4548000,Journeys_2020.csv,Saturday,2020,1,January,1,18,3,1,7739000
2020-01-19,Sunday,2078000,3229000,Journeys_2020.csv,Sunday,2020,1,January,1,19,3,1,5307000
2020-01-20,Monday,4121000,5936000,Journeys_2020.csv,Monday,2020,1,January,1,20,4,0,10057000
2020-01-21,Tuesday,4377000,6032000,Journeys_2020.csv,Tuesday,2020,1,January,1,21,4,0,10409000
2020-01-22,Wednesday,4436000,5987000,Journeys_2020.csv,Wednesday,2020,1,January,1,22,4,0,10423000
2020-01-23,Thursday,4492000,6023000,Journeys_2020.csv,Thursday,2020,1,January,1,23,4,0,10515000
2020-01-24,Friday,4463000,6119000,Journeys_2020.csv,Friday,2020,1,January,1,24,4,0,10582000
2020-01-25,Saturday,3235000,4579000,Journeys_2020.csv,Saturday,2020,1,January,1,25,4,1,7814000
2020-01-26,Sunday,2073000,3223000,Journeys_2020.csv,Sunday,2020,1,January,1,26,4,1,5296000
2020-01-27,Monday,4086000,5874000,Journeys_2020.csv,Monday,2020,1,January,1,27,5,0,9960000
2020-01-28,Tuesday,4344000,6111000,Journeys_2020.csv,Tuesday,2020,1,January,1,28,5,0,10455000
2020-01-29,Wednesday,4420000,6129000,Journeys_2020.csv,Wednesday,2020,1,January,1,29,5,0,10549000
2020-01-30,Thursday,4408000,7271000,Journeys_2020.csv,Thursday,2020,1,January,1,30,5,0,11679000
2020-01-31,Friday,4469000,6257000,Journeys_2020.csv,Friday,2020,1,January,1,31,5,0,10726000
2020-02-01,Saturday,3062000,4668000,Journeys_2020.csv,Saturday,2020,2,February,1,1,5,1,7730000
2020-02-02,Sunday,1980000,3263000,Journeys_2020.csv,Sunday,2020,2,February,1,2,5,1,5243000
2020-02-03,Monday,4052000,5934000,Journeys_2020.csv,Monday,2020,2,February,1,3,6,0,9986000
2020-02-04,Tuesday,4303000,6070000,Journeys_2020.csv,Tuesday,2020,2,February,1,4,6,0,10373000
2020-02-05,Wednesday,4391000,6106000,Journeys_2020.csv,Wednesday,2020,2,February,1,5,6,0,10497000
2020-02-06,Thursday,4440000,6147000,Journeys_2020.csv,Thursday,2020,2,February,1,6,6,0,10587000
2020-02-07,Friday,4410000,6225000,Journeys_2020.csv,Friday,2020,2,February,1,7,6,0,10635000
2020-02-08,Saturday,3033000,4764000,Journeys_2020.csv,Saturday,2020,2,February,1,8,6,1,7797000
2020-02-09,Sunday,1547000,2664000,Journeys_2020.csv,Sunday,2020,2,February,1,9,6,1,4211000
2020-02-10,Monday,4062000,5932000,Journeys_2020.csv,Monday,2020,2,February,1,10,7,0,9994000
2020-02-11,Tuesday,4324000,6092000,Journeys_2020.csv,Tuesday,2020,2,February,1,11,7,0,10416000
2020-02-12,Wednesday,4383000,6088000,Journeys_2020.csv,Wednesday,2020,2,February,1,12,7,0,10471000
2020-02-13,Thursday,4400000,6044000,Journeys_2020.csv,Thursday,2020,2,February,1,13,7,0,10444000
2020-02-14,Friday,4361000,6190000,Journeys_2020.csv,Friday,2020,2,February,1,14,7,0,10551000
2020-02-15,Saturday,2640000,4185000,Journeys_2020.csv,Saturday,2020,2,February,1,15,7,1,6825000
2020-02-16,Sunday,1791000,2929000,Journeys_2020.csv,Sunday,2020,2,February,1,16,7,1,4720000
2020-02-17,Monday,4121000,5275000,Journeys_2020.csv,Monday,2020,2,February,1,17,8,0,9396000
2020-02-18,Tuesday,4287000,5307000,Journeys_2020.csv,Tuesday,2020,2,February,1,18,8,0,9594000
2020-02-19,Wednesday,4357000,5255000,Journeys_2020.csv,Wednesday,2020,2,February,1,19,8,0,9612000
2020-02-20,Thursday,4382000,5166000,Journeys_2020.csv,Thursday,2020,2,February,1,20,8,0,9548000
2020-02-21,Friday,4308000,5430000,Journeys_2020.csv,Friday,2020,2,February,1,21,8,0,9738000
2020-02-22,Saturday,2827000,4563000,Journeys_2020.csv,Saturday,2020,2,February,1,22,8,1,7390000
2020-02-23,Sunday,1860000,3248000,Journeys_2020.csv,Sunday,2020,2,February,1,23,8,1,5108000
2020-02-24,Monday,3956000,5761000,Journeys_2020.csv,Monday,2020,2,February,1,24,9,0,9717000
2020-02-25,Tuesday,4286000,6089000,Journeys_2020.csv,Tuesday,2020,2,February,1,25,9,0,10375000
2020-02-26,Wednesday,4348000,6096000,Journeys_2020.csv,Wednesday,2020,2,February,1,26,9,0,10444000
2020-02-27,Thursday,4441000,5975000,Journeys_2020.csv,Thursday,2020,2,February,1,27,9,0,10416000
2020-02-28,Friday,4338000,6019000,Journeys_2020.csv,Friday,2020,2,February,1,28,9,0,10357000
2020-02-29,Saturday,3001000,4423000,Journeys_2020.csv,Saturday,2020,2,February,1,29,9,1,7424000
2020-03-01,Sunday,2101000,3302000,Journeys_2020.csv,Sunday,2020,3,March,1,1,9,1,5403000
2020-03-02,Monday,3899000,5952000,Journeys_2020.csv,Monday,2020,3,March,1,2,10,0,9851000
2020-03-03,Tuesday,4128000,6054000,Journeys_2020.csv,Tuesday,2020,3,March,1,3,10,0,10182000
2020-03-04,Wednesday,4168000,6028000,Journeys_2020.csv,Wednesday,2020,3,March,1,4,10,0,10196000
2020-03-05,Thursday,4180000,5826000,Journeys_2020.csv,Thursday,2020,3,March,1,5,10,0,10006000
2020-03-06,Friday,4150000,6173000,Journeys_2020.csv,Friday,2020,3,March,1,6,10,0,10323000
2020-03-07,Saturday,2948000,4450000,Journeys_2020.csv,Saturday,2020,3,March,1,7,10,1,7398000
2020-03-08,Sunday,1907000,3116000,Journeys_2020.csv,Sunday,2020,3,March,1,8,10,1,5023000
2020-03-09,Monday,3733000,5853000,Journeys_2020.csv,Monday,2020,3,March,1,9,11,0,9586000
2020-03-10,Tuesday,3764000,5859000,Journeys_2020.csv,Tuesday,2020,3,March,1,10,11,0,9623000
2020-03-11,Wednesday,3732000,5808000,Journeys_2020.csv,Wednesday,2020,3,March,1,11,11,0,9540000
2020-03-12,Thursday,3578000,5697000,Journeys_2020.csv,Thursday,2020,3,March,1,12,11,0,9275000
2020-03-13,Friday,3177000,5533000,Journeys_2020.csv,Friday,2020,3,March,1,13,11,0,8710000
2020-03-14,Saturday,1906000,3879000,Journeys_2020.csv,Saturday,2020,3,March,1,14,11,1,5785000
2020-03-15,Sunday,1159000,2553000,Journeys_2020.csv,Sunday,2020,3,March,1,15,11,1,3712000
2020-03-16,Monday,2411000,4820000,Journeys_2020.csv,Monday,2020,3,March,1,16,12,0,7231000
2020-03-17,Tuesday,1831000,4336000,Journeys_2020.csv,Tuesday,2020,3,March,1,17,12,0,6167000
2020-03-18,Wednesday,1484000,3917000,Journeys_2020.csv,Wednesday,2020,3,March,1,18,12,0,5401000
2020-03-19,Thursday,1252000,3631000,Journeys_2020.csv,Thursday,2020,3,March,1,19,12,0,4883000
2020-03-20,Friday,1035000,3292000,Journeys_2020.csv,Friday,2020,3,March,1,20,12,0,4327000
2020-03-21,Saturday,431000,1905000,Journeys_2020.csv,Saturday,2020,3,March,1,21,12,1,2336000
2020-03-22,Sunday,242000,1132000,Journeys_2020.csv,Sunday,2020,3,March,1,22,12,1,1374000
2020-03-23,Monday,596000,1911000,Journeys_2020.csv,Monday,2020,3,March,1,23,13,0,2507000
2020-03-24,Tuesday,385000,1362000,Journeys_2020.csv,Tuesday,2020,3,March,1,24,13,0,1747000
2020-03-25,Wednesday,286000,1180000,Journeys_2020.csv,Wednesday,2020,3,March,1,25,13,0,1466000
2020-03-26,Thursday,256000,1121000,Journeys_2020.csv,Thursday,2020,3,March,1,26,13,0,1377000
2020-03-27,Friday,246000,1148000,Journeys_2020.csv,Friday,2020,3,March,1,27,13,0,1394000
2020-03-28,Saturday,124000,828000,Journeys_2020.csv,Saturday,2020,3,March,1,28,13,1,952000
2020-03-29,Sunday,84000,536000,Journeys_2020.csv,Sunday,2020,3,March,1,29,13,1,620000
2020-03-30,Monday,211000,1022000,Journeys_2020.csv,Monday,2020,3,March,1,30,14,0,1233000
2020-03-31,Tuesday,208000,1029000,Journeys_2020.csv,Tuesday,2020,3,March,1,31,14,0,1237000
2020-04-01,Wednesday,205000,995000,Journeys_2020.csv,Wednesday,2020,4,April,2,1,14,0,1200000
2020-04-02,Thursday,200000,981000,Journeys_2020.csv,Thursday,2020,4,April,2,2,14,0,1181000
2020-04-03,Friday,204000,1042000,Journeys_2020.csv,Friday,2020,4,April,2,3,14,0,1246000
2020-04-04,Saturday,111000,788000,Journeys_2020.csv,Saturday,2020,4,April,2,4,14,1,899000
2020-04-05,Sunday,81000,552000,Journeys_2020.csv,Sunday,2020,4,April,2,5,14,1,633000
2020-04-06,Monday,197000,986000,Journeys_2020.csv,Monday,2020,4,April,2,6,15,0,1183000
2020-04-07,Tuesday,193000,971000,Journeys_2020.csv,Tuesday,2020,4,April,2,7,15,0,1164000
2020-04-08,Wednesday,190000,965000,Journeys_2020.csv,Wednesday,2020,4,April,2,8,15,0,1155000
2020-04-09,Thursday,192000,996000,Journeys_2020.csv,Thursday,2020,4,April,2,9,15,0,1188000
2020-04-10,Friday,111000,730000,Journeys_2020.csv,Friday,2020,4,April,2,10,15,0,841000
2020-04-11,Saturday,98000,734000,Journeys_2020.csv,Saturday,2020,4,April,2,11,15,1,832000
2020-04-12,Sunday,65000,440000,Journeys_2020.csv,Sunday,2020,4,April,2,12,15,1,505000
2020-04-13,Monday,93000,618000,Journeys_2020.csv,Monday,2020,4,April,2,13,16,0,711000
2020-04-14,Tuesday,195000,982000,Journeys_2020.csv,Tuesday,2020,4,April,2,14,16,0,1177000
2020-04-15,Wednesday,196000,961000,Journeys_2020.csv,Wednesday,2020,4,April,2,15,16,0,1157000
2020-04-16,Thursday,195000,960000,Journeys_2020.csv,Thursday,2020,4,April,2,16,16,0,1155000
2020-04-17,Friday,198000,991000,Journeys_2020.csv,Friday,2020,4,April,2,17,16,0,1189000
2020-04-18,Saturday,110000,738000,Journeys_2020.csv,Saturday,2020,4,April,2,18,16,1,848000
2020-04-19,Sunday,80000,387000,Journeys_2020.csv,Sunday,2020,4,April,2,19,16,1,467000
2020-04-20,Monday,195000,34000,Journeys_2020.csv,Monday,2020,4,April,2,20,17,0,229000
2020-04-21,Tuesday,197000,21000,Journeys_2020.csv,Tuesday,2020,4,April,2,21,17,0,218000
2020-04-22,Wednesday,197000,16000,Journeys_2020.csv,Wednesday,2020,4,April,2,22,17,0,213000
2020-04-23,Thursday,197000,13000,Journeys_2020.csv,Thursday,2020,4,April,2,23,17,0,210000
2020-04-24,Friday,199000,12000,Journeys_2020.csv,Friday,2020,4,April,2,24,17,0,211000
2020-04-25,Saturday,109000,8000,Journeys_2020.csv,Saturday,2020,4,April,2,25,17,1,117000
